Date,burger_sales,Instagram_Cost,Bing_Cost,Facebook_Cost,Google_Cost,Pinterest_Cost,Tiktok Cost
2021-01-28,14880,905.8,4893.7,1088.6,71440.72710999999,0.0,0.0
2021-01-29,14700,1071.4,6243.6,891.8,65646.74769999999,0.0,0.0
2021-01-30,8290,903.9,10033.8,1111.1999999999998,44431.31077,0.0,0.0
2021-01-31,7440,810.5999999999999,13500.5,941.5999999999999,50677.68368999999,0.0,0.0
2021-02-01,9650,926.8,4733.3,1006.8,43971.35247,0.0,0.0
2021-02-02,9610,933.2,4941.5,844.7,50713.44798,0.0,0.0
2021-02-03,10730,914.5,2330.6,1081.7,40046.37562,0.0,0.0
2021-02-04,9540,1126.5,3405.6,1041.1999999999998,53594.39727,0.0,0.0
2021-02-05,8660,1036.1999999999998,4887.4,1070.1,58212.816329999994,0.0,0.0
2021-02-06,6460,905.7,5013.5,949.7,33392.56403,0.0,0.0
2021-02-07,5380,898.2,4366.4,666.0,32214.043789999996,0.0,0.0
2021-02-08,8340,1238.6,5800.4,4510.1,89016.05692999999,0.0,0.0
2021-02-09,9770,1273.1999999999998,5879.0,4500.0,89974.73786,0.0,0.0
2021-02-10,9750,1232.2,5591.6,4500.0,84410.00029,0.0,0.0
2021-02-11,9210,1248.6,5576.2,4500.2,84516.17611,0.0,0.0
2021-02-12,7910,1023.6999999999999,5422.2,4510.9,79676.15359999999,0.0,0.0
2021-02-13,6470,1110.2,4006.5000000000005,4128.8,55112.7864,0.0,0.0
2021-02-14,5740,852.2,3613.2000000000007,3471.7000000000003,51979.63294,0.0,0.0
2021-02-15,6900,990.3,6515.500000000001,3668.3999999999996,100405.30654,0.0,0.0
2021-02-16,9530,1239.4,6963.8,2854.3,101820.57434,0.0,0.0
2021-02-17,9430,1248.1999999999998,5841.2,2831.6,68031.51616,0.0,0.0
2021-02-18,8760,1209.5,4170.0,2807.2,66260.54321,0.0,0.0
2021-02-19,9760,1110.8,5215.200000000001,2707.2999999999997,70919.13461000001,0.0,0.0
2021-02-20,9730,1002.5,4458.0,2702.2,65368.38605,0.0,0.0
2021-02-21,7870,935.2,4223.400000000001,2693.4,61664.03589000001,0.0,0.0
2021-02-22,11570,1361.5,8409.3,2744.6,99987.24404,0.0,0.0
2021-02-23,11340,1397.8,8036.0,2609.1,91536.90891,0.0,0.0
2021-02-24,11780,1443.4,6615.799999999999,2583.4,91346.6,0.0,0.0
2021-02-25,13990,1439.5,5245.5,2576.5,92502.12314999998,0.0,0.0
2021-02-26,12420,1240.0,5149.3,2508.8999999999996,98372.30487,0.0,0.0
2021-02-27,9940,1093.3,4713.4,2397.7,87480.76374,0.0,0.0
2021-02-28,8370,1085.0,5083.2,2354.7,75626.30758,0.0,0.0
2021-03-01,12250,1248.6,8222.1,2540.8,84229.42489000001,0.0,0.0
2021-03-02,12110,1238.5,6543.9,2547.8,81368.10939,0.0,0.0
2021-03-03,12520,1232.8,4062.4,2505.5,85304.86831,0.0,0.0
2021-03-04,11270,1223.4,4971.9,2495.3999999999996,77043.81614000001,0.0,0.0
2021-03-05,10290,1203.5,4305.6,2454.6000000000004,65481.377940000006,0.0,0.0
2021-03-06,7480,1017.0,4304.200000000001,2460.7,46560.768079999994,0.0,0.0
2021-03-07,6530,1207.5,3912.3,2470.9,48827.90659,0.0,0.0
2021-03-08,10110,1223.9,5644.2,2560.5,82630.65189000001,0.0,0.0
2021-03-09,11410,1232.3000000000002,6770.9,2531.3999999999996,88298.06813999999,0.0,0.0
2021-03-10,10450,1246.9,4970.400000000001,2485.3999999999996,83803.0784,0.0,0.0
2021-03-11,9920,1238.7,5014.599999999999,2480.3,81186.62045999999,0.0,0.0
2021-03-12,9030,1239.5,4666.3,2438.4,75777.3677,0.0,0.0
2021-03-13,7650,1052.1,4434.5,2443.6000000000004,58347.64151,0.0,0.0
2021-03-14,6070,955.6,3331.5,2455.2,51393.87457,0.0,0.0
2021-03-15,8880,1255.8,4839.9,2522.0,80595.21251,0.0,0.0
2021-03-16,10370,1253.1,4461.700000000001,2480.9,72116.39796999999,0.0,0.0
2021-03-17,10250,1248.7,4922.099999999999,2476.0,72872.34624,0.0,0.0
2021-03-18,9360,1217.5,6209.400000000001,2471.8,72903.34204,0.0,0.0
2021-03-19,8520,1145.1999999999998,6686.2,2133.8,50579.21957,0.0,0.0
2021-03-20,5850,1201.7,5520.9,701.5,32409.702419999998,0.0,0.0
2021-03-21,5260,1252.3000000000002,7192.200000000001,902.2,31214.864520000003,0.0,0.0
2021-03-22,8060,1221.2,8661.7,1535.9,53111.38333,0.0,0.0
2021-03-23,9500,1247.3000000000002,9294.3,3742.7,95052.93706,0.0,0.0
2021-03-24,10380,1283.4,7532.1,4500.0,99055.70943,0.0,0.0
2021-03-25,10420,1244.3000000000002,7776.900000000001,3543.8,102212.73576,0.0,0.0
2021-03-26,9480,1247.0,5717.1,2784.4,103193.94780999998,0.0,0.0
2021-03-27,6530,1090.6,4294.5,2692.7000000000003,61230.627089999994,0.0,0.0
2021-03-28,5710,1025.9,4550.9,2622.0,53364.01234999999,0.0,0.0
2021-03-29,9200,1241.2,7746.4,2486.8,92098.49518,0.0,0.0
2021-03-30,9450,1255.3,7924.6,2232.7,93897.39358999999,0.0,0.0
2021-03-31,9510,1355.6,7066.3,1605.8,99685.72747,0.0,0.0
2021-04-01,9680,1231.2,5622.0,2565.8,98840.7145,0.0,0.0
2021-04-02,9010,1241.0,5826.3,2592.6,83248.06341999999,0.0,0.0
2021-04-03,7130,937.8,3850.7999999999997,2542.4,65935.59435,0.0,0.0
2021-04-04,5890,887.5,4153.8,2508.1,55652.71624,0.0,0.0
2021-04-05,8430,1222.5,4899.3,2592.5,95414.73184000001,0.0,0.0
2021-04-06,11190,1248.7,4379.0,2580.6,105382.44134,0.0,0.0
2021-04-07,11050,1266.6,4862.4,2576.9,68714.15514,0.0,0.0
2021-04-08,11300,1263.9,7758.7,2538.8,67167.52447,0.0,0.0
2021-04-09,10640,1261.8000000000002,7093.9,2527.8999999999996,71926.60753000001,0.0,0.0
2021-04-10,8710,1241.2,5658.9,2523.7,67076.51298,0.0,0.0
2021-04-11,8030,1245.0,4122.1,2520.9,65997.85799,0.0,0.0
2021-04-12,11260,1286.2,8000.2,2596.7,74658.114,0.0,0.0
2021-04-13,10980,1277.1,7244.6,2578.4,73614.28645,0.0,0.0
2021-04-14,11390,1223.7,7502.5,2552.4,75475.84033,0.0,0.0
2021-04-15,10670,1218.7,7652.4,2536.3,71928.26136,0.0,0.0
2021-04-16,11310,1286.2,6306.2,2498.0,76162.39434,0.0,0.0
2021-04-17,8940,1016.0,5354.0,2503.4,71766.57967,0.0,0.0
2021-04-18,7230,1072.2,4622.0,2511.8,59350.03377,0.0,0.0
2021-04-19,11810,1226.3,6631.799999999999,2605.5,103328.99601,0.0,0.0
2021-04-20,11980,1200.9,6860.4,2562.2999999999997,95657.48752,0.0,0.0
2021-04-21,11870,1234.5,6633.8,2557.8,95051.59842000001,0.0,0.0
2021-04-22,11870,1197.2,6043.7,2502.2,93277.98840999999,0.0,0.0
2021-04-23,11240,1029.0,5990.1,2500.2,93637.88412,0.0,0.0
2021-04-24,8820,1031.3000000000002,5351.1,2468.0,78694.76101999999,0.0,0.0
2021-04-25,8490,1030.4,3960.8999999999996,2470.6,80257.84997000001,0.0,0.0
2021-04-26,12260,1189.3000000000002,6526.7,2505.1,100658.72505,0.0,0.0
2021-04-27,12190,1270.8,7845.4,2491.0,93004.69239999999,0.0,0.0
2021-04-28,11800,1235.5,7743.3,2510.9,88366.61,0.0,0.0
2021-04-29,11690,1160.0,7956.4,2412.4,86515.64414,0.0,0.0
2021-04-30,10900,1291.6,7757.6,2424.5,82454.26034000001,0.0,0.0
2021-05-01,8360,1060.9,7638.200000000001,2463.7,71418.88997,0.0,0.0
2021-05-02,7530,946.5,6872.3,2515.7,71589.04655,0.0,0.0
2021-05-03,12200,1240.1999999999998,7774.099999999999,2563.6000000000004,170145.90383,0.0,0.0
2021-05-04,13130,1244.6,7741.1,2538.3,189174.96565000003,0.0,0.0
2021-05-05,11200,1248.7,7705.4,2539.3,138609.44381000003,0.0,0.0
2021-05-06,9960,1109.0,7891.2,2504.2,127686.20517,0.0,0.0
2021-05-07,8960,1126.1,6130.5,2456.1000000000004,83580.41162,0.0,0.0
2021-05-08,6850,972.2,5931.2,2448.0,56518.756890000004,0.0,0.0
2021-05-09,5140,722.5,2288.8999999999996,2483.1,46936.69976999999,0.0,0.0
2021-05-10,8120,1249.7,2519.0,2562.6,86739.35856,0.0,0.0
2021-05-11,9080,1271.9,2766.8,2527.0,104062.72231000001,0.0,0.0
2021-05-12,8410,1263.7,2553.3,2531.0,89496.40359999999,0.0,0.0
2021-05-13,7950,1096.5,2531.2,2492.5,72112.76697,0.0,0.0
2021-05-14,8010,1263.7,2980.4,2428.2,80043.99596999999,0.0,0.0
2021-05-15,6270,984.6,3801.8,2434.0,65851.48649000001,0.0,0.0
2021-05-16,5910,977.8,3958.0,2436.0,71155.93075,0.0,0.0
2021-05-17,9060,1242.3000000000002,6313.3,2522.8999999999996,102718.91652,0.0,0.0
2021-05-18,9370,1287.6,6539.5,2508.5,108721.54849999999,0.0,0.0
2021-05-19,9470,1339.6,6318.3,2864.9,105900.31818999999,0.0,0.0
2021-05-20,9180,1580.9,5049.700000000001,2856.7,98752.30813,0.0,0.0
2021-05-21,7870,1268.3,5103.7,2740.6,81449.68159,0.0,0.0
2021-05-22,5920,1122.6,4565.799999999999,2741.3999999999996,60524.598990000006,0.0,0.0
2021-05-23,5310,834.9000000000001,3549.4,2756.2,60547.69214,0.0,0.0
2021-05-24,8230,1670.1000000000001,5181.3,2848.0,92855.32426999998,0.0,0.0
2021-05-25,8540,1569.0,5934.099999999999,2853.7,76142.37088,0.0,0.0
2021-05-26,8040,1560.6999999999998,5598.1,2799.0,64912.77395999999,0.0,0.0
2021-05-27,8110,1328.3,4299.700000000001,2766.1000000000004,69540.10673999999,0.0,0.0
2021-05-28,8380,1273.1999999999998,6315.700000000001,2710.9,62974.90001,0.0,0.0
2021-05-29,5550,1040.3,3069.1000000000004,2611.1000000000004,51613.06084,0.0,0.0
2021-05-30,5870,950.6,2319.6000000000004,2607.1,46335.92275,0.0,0.0
2021-05-31,5910,1128.6999999999998,2213.2,2594.3,54460.38592000001,0.0,0.0
2021-06-01,8380,1674.7,4336.1,2865.3,77323.07896,0.0,0.0
2021-06-02,8380,1337.2,4061.3,4267.200000000001,82595.99855,0.0,0.0
2021-06-03,8760,1417.1,6418.099999999999,10587.1,82483.05072999999,0.0,0.0
2021-06-04,8020,1190.5,9825.3,8034.700000000001,92295.86026999999,0.0,0.0
2021-06-05,6990,908.5,7872.4,6323.099999999999,64651.832070000004,0.0,0.0
2021-06-06,6030,877.2,7885.400000000001,5311.2,63302.68265999999,0.0,0.0
2021-06-07,8150,1625.5,8664.0,9700.3,104338.39852999999,0.0,0.0
2021-06-08,9020,1339.1,10467.099999999999,10572.4,96891.85567,0.0,0.0
2021-06-09,9810,1475.6999999999998,9763.699999999999,13374.5,105023.54779,0.0,0.0
2021-06-10,8740,1410.1,9277.7,16817.9,89189.51881000001,0.0,0.0
2021-06-11,7420,1239.8000000000002,8277.9,11352.3,114647.05019,0.0,0.0
2021-06-12,5690,1009.7,6014.099999999999,8265.7,87486.95311999999,0.0,0.0
2021-06-13,5960,865.4,6034.300000000001,8488.6,86949.05064,0.0,0.0
2021-06-14,8750,1333.6,7631.799999999999,11823.699999999999,115018.40809000001,0.0,0.0
2021-06-15,8380,1491.8000000000002,6599.0,15784.300000000001,92619.58501000001,0.0,0.0
2021-06-16,8730,1492.9,7162.9,16459.9,92938.52068,0.0,0.0
2021-06-17,8560,1565.3,6527.7,16479.5,91446.20426,0.0,0.0
2021-06-18,7880,1544.3000000000002,7592.0,16638.9,81851.07673,0.0,0.0
2021-06-19,5770,914.8,4660.0,10509.8,66379.53685,0.0,0.0
2021-06-20,4870,938.0,3856.7999999999993,10593.099999999999,63089.76793,0.0,0.0
2021-06-21,7170,1484.8000000000002,7390.500000000001,18370.1,82190.87779,0.0,0.0
2021-06-22,8320,1403.9,8264.3,16442.2,98471.71648,0.0,0.0
2021-06-23,8110,1596.8000000000002,8804.8,15801.6,116361.07694,0.0,0.0
2021-06-24,7770,1743.1999999999998,9166.8,15053.900000000001,120258.15859,0.0,0.0
2021-06-25,7680,1141.8000000000002,8729.400000000001,17676.1,109021.44826,0.0,0.0
2021-06-26,5690,1070.1,4759.8,11206.6,91859.34853,0.0,0.0
2021-06-27,5110,1065.5,5284.3,9414.8,73153.68763,0.0,0.0
2021-06-28,7400,1780.1,6561.800000000001,18090.5,120724.76769,0.0,0.0
2021-06-29,7770,1500.0,6137.7,16373.0,123396.38907,0.0,0.0
2021-06-30,8740,1464.7,7157.7,15844.2,141695.23695,0.0,0.0
2021-07-01,7460,1140.5,8226.3,15451.900000000001,127059.78214,0.0,0.0
2021-07-02,7140,1271.4,7333.099999999999,11431.7,121865.99184999999,0.0,0.0
2021-07-03,5680,967.7,4637.900000000001,7915.1,80185.62547,0.0,0.0
2021-07-04,4450,831.8,3290.2,5522.099999999999,58243.84682,0.0,0.0
2021-07-05,5750,1259.8000000000002,5691.4,10039.400000000001,97259.05454,0.0,0.0
2021-07-06,7720,1582.1,7103.9,15756.5,121630.76417999998,0.0,0.0
2021-07-07,8360,1561.2,5955.900000000001,14754.7,134398.18883,0.0,0.0
2021-07-08,8980,1692.3,5936.799999999999,16069.9,166204.92991,0.0,0.0
2021-07-09,9150,1450.6,6817.9,12191.800000000001,167844.61045,0.0,0.0
2021-07-10,6640,933.0,3896.8,9039.0,127143.35424000002,0.0,0.0
2021-07-11,6020,938.7,4274.3,7438.9,107697.12031000001,0.0,0.0
2021-07-12,7990,1209.4,10030.9,13622.8,162846.51955000003,0.0,0.0
2021-07-13,8570,1260.6,11222.6,14906.7,196142.57278000002,0.0,0.0
2021-07-14,8960,1461.8000000000002,8157.5,16343.0,194570.64508,0.0,0.0
2021-07-15,8660,1197.9,7867.7,13930.1,190937.87967,0.0,0.0
2021-07-16,7430,1016.5999999999999,8955.1,12218.599999999999,168493.95505,0.0,0.0
2021-07-17,6680,1018.3,5002.7,8342.4,119622.66171000001,0.0,0.0
2021-07-18,4910,955.7,4392.6,7609.700000000001,87264.17428,0.0,0.0
2021-07-19,7140,1448.0,9722.9,13809.6,151431.25944,0.0,0.0
2021-07-20,8170,1602.5,8937.1,13105.699999999999,161591.68598,0.0,0.0
2021-07-21,8750,1390.9,10350.599999999999,12565.3,170796.34603,0.0,0.0
2021-07-22,8190,1451.3,8774.0,32919.8,145903.45283999998,0.0,0.0
2021-07-23,7070,1799.1,9524.199999999999,22305.100000000002,108701.05956,0.0,0.0
2021-07-24,5590,1538.0,5437.200000000001,21800.4,94118.62810999999,0.0,0.0
2021-07-25,4940,1128.4,5559.4,21499.5,90697.43678,0.0,0.0
2021-07-26,8480,1991.2,12628.699999999999,48435.200000000004,155858.79561,0.0,0.0
2021-07-27,7510,2007.8,16962.6,46835.5,136571.24310999998,0.0,0.0
2021-07-28,9670,1282.4,13325.0,37945.100000000006,199348.86472999997,0.0,0.0
2021-07-29,10480,1584.5,12839.1,25212.5,223281.06946,0.0,0.0
2021-07-30,8590,1491.9,12505.900000000001,14858.900000000001,223621.1145,0.0,0.0
2021-07-31,7240,1345.8,10346.900000000001,14284.0,166012.10404,0.0,0.0
2021-08-01,6690,1292.6,9808.800000000001,13816.7,159071.91405,0.0,0.0
2021-08-02,8560,1919.1,11654.8,23258.2,214876.38911,0.0,0.0
2021-08-03,9660,1675.1000000000001,10815.2,22567.5,208923.93037,0.0,0.0
2021-08-04,9210,1835.0,10844.3,15484.2,197337.55142000003,0.0,0.0
2021-08-05,12120,1964.1999999999998,11755.0,18589.4,203553.41915,0.0,0.0
2021-08-06,10050,1943.8999999999999,12998.300000000001,17084.7,188105.53626000002,0.0,0.0
2021-08-07,7140,1168.6,9400.2,11724.7,119457.99668,0.0,0.0
2021-08-08,6020,1441.6,7804.9,11095.5,117121.11600000001,0.0,0.0
2021-08-09,8080,1875.1,11897.6,18232.1,169827.23839999997,0.0,0.0
2021-08-10,8780,2251.3,15806.900000000001,14901.300000000001,151387.82513,0.0,0.0
2021-08-11,9930,1973.8,18716.9,16604.6,133460.47016,0.0,0.0
2021-08-12,8930,1666.5,13378.699999999999,15726.7,122322.07517000001,0.0,0.0
2021-08-27,11400,1827.0,6719.9,15272.7,131554.2972,0.0,0.0
2021-08-28,9240,1612.3999999999999,5129.099999999999,11017.3,122627.71173,0.0,0.0
2021-08-29,7530,973.1,5366.5,11056.800000000001,123158.78098,0.0,0.0
2021-08-30,10140,1987.2,9694.0,20264.7,154900.12665,0.0,0.0
2021-08-31,11570,1914.6000000000001,11474.300000000001,17693.0,213696.03785,0.0,0.0
2021-09-01,10220,2241.9,8131.0999999999985,20360.0,202941.14524,0.0,0.0
2021-09-02,9650,1790.0,7790.1,15249.8,195922.45782999997,0.0,0.0
2021-09-03,9530,1601.1,6068.6,13306.5,186253.54957,0.0,0.0
2021-09-04,7340,1500.1,5117.200000000001,8715.7,147405.41038,0.0,0.0
2021-09-05,7070,1497.8,4617.8,6814.700000000001,176578.36941999997,0.0,0.0
2021-09-06,6870,1533.6,5563.0,10063.9,180416.94202,0.0,0.0
2021-09-07,9020,2049.6000000000004,8333.5,13517.7,197429.75042000003,0.0,0.0
2021-09-08,9390,1925.3,6523.400000000001,13933.4,186083.66099,0.0,0.0
2021-09-09,8250,1765.0,7510.599999999999,13236.7,154924.26663,0.0,0.0
2021-09-10,8240,1838.4,6955.900000000001,10767.4,141535.64617,0.0,0.0
2021-09-11,6660,1074.6,6400.2,6582.7,126437.81432,0.0,0.0
2021-09-12,6040,1334.2,5255.400000000001,6425.700000000001,114221.55709999999,0.0,0.0
2021-09-13,8190,2116.5,9348.8,12056.6,172562.659,0.0,0.0
2021-09-14,9590,2128.1,8570.4,11233.0,209832.66204,0.0,0.0
2021-09-15,9960,1763.1,7813.6,9144.9,179940.53178,0.0,0.0
2021-09-16,9770,2299.2,9720.9,10434.8,149140.59654,0.0,0.0
2021-09-17,8710,2072.8999999999996,9893.6,8999.400000000001,125332.92701,0.0,0.0
2021-09-18,6990,1241.8000000000002,10337.6,6627.0,128489.25807,0.0,0.0
2021-09-19,6380,1297.1,8440.4,5757.9,140102.75355,0.0,0.0
2021-09-20,8550,1763.7,19821.899999999998,12650.5,172584.53635,0.0,0.0
2021-09-21,9440,2264.7,18598.899999999998,10598.2,250796.18331,0.0,0.0
2021-09-22,9600,1558.6,19944.699999999997,8630.2,219290.77649999998,0.0,0.0
2021-09-23,10480,1991.6,18168.6,12483.699999999999,232274.04359000002,0.0,0.0
2021-09-24,8840,1483.0,14657.6,9888.300000000001,196140.94234999997,0.0,0.0
2021-09-25,7400,1472.2,13160.1,7182.9,158204.87234,0.0,0.0
2021-09-26,7350,933.2,11290.800000000001,6037.4,149428.32699,0.0,0.0
2021-09-27,10170,1867.4,27733.1,10472.7,245778.92322,0.0,0.0
2021-09-28,9510,1941.0,50929.799999999996,11361.099999999999,227315.79793,0.0,0.0
2021-09-29,9610,2196.1000000000004,25021.800000000003,10158.099999999999,230229.5476,0.0,0.0
2021-09-30,10210,1838.6000000000001,11939.8,10852.6,221147.53532999998,0.0,0.0
2021-10-01,9450,1921.6999999999998,15394.899999999998,9949.9,190106.19724,0.0,0.0
2021-10-02,7870,1362.3000000000002,14629.8,7110.2,173371.91307,0.0,0.0
2021-10-03,6330,1476.1,14971.0,5828.8,151562.71897,0.0,0.0
2021-10-04,9040,2000.1,17678.899999999998,10669.6,244082.99200000003,0.0,0.0
2021-10-05,9080,2491.9,17269.6,11065.599999999999,235154.9484,0.0,0.0
2021-10-06,9310,1659.5,14425.5,8120.299999999999,223082.34226,0.0,0.0
2021-10-07,8650,1947.8,17337.5,9843.4,180899.1742,0.0,0.0
2021-10-08,7150,1899.4,17578.100000000002,8709.3,152005.26676000003,0.0,0.0
2021-10-09,6470,1178.4,13685.3,5020.6,145996.50259,0.0,0.0
2021-10-10,6120,1132.4,14718.4,5626.2,168695.02323,0.0,0.0
2021-10-11,7570,2089.7,19730.1,8871.5,164211.23116999998,0.0,0.0
2021-10-12,8650,1847.8999999999999,17184.7,11251.0,147711.24895,0.0,0.0
2021-10-13,8460,1529.1,17073.8,9400.9,132502.91402,0.0,0.0
2021-10-14,7610,1983.5,16489.300000000003,9289.1,97290.74825,0.0,0.0
2021-10-15,6020,1909.6000000000001,14833.5,7608.7,81447.92685999999,0.0,0.0
2021-10-16,5090,992.4000000000001,14666.800000000001,5324.599999999999,68892.74309999999,0.0,0.0
2021-10-17,4960,1092.6,11499.300000000001,5618.9,63724.1666,0.0,0.0
2021-10-18,7140,2010.6999999999998,16582.299999999996,9604.7,111447.33862,0.0,0.0
2021-10-19,8040,1974.8,16979.0,9312.6,126612.11640000001,0.0,0.0
2021-10-20,8050,2142.8,16618.899999999998,9483.8,128631.1335,0.0,0.0
2021-10-21,8260,1881.6,15954.9,10891.900000000001,126478.19995,0.0,0.0
2021-10-22,6890,1735.0,14352.3,8221.2,110385.4456,0.0,0.0
2021-10-23,5700,1261.5,13311.6,5785.2,84787.26783,0.0,0.0
2021-10-24,4790,1359.7,12948.7,5054.3,73843.37279,0.0,0.0
2021-10-25,7470,2098.7,17761.4,12198.0,149436.47773,0.0,0.0
2021-10-26,7690,1743.7,14894.099999999999,10631.6,157118.3944,0.0,0.0
2021-10-27,7890,1953.5,20354.4,12692.7,145865.23693,0.0,0.0
2021-10-28,10210,2112.1000000000004,16226.900000000001,12999.0,131993.62185999998,0.0,0.0
2021-10-29,8920,1737.7,14899.9,10477.8,125334.92799000001,0.0,0.0
2021-10-30,5670,1438.7,14935.4,7820.5,86478.53740999999,0.0,0.0
2021-10-31,5150,1229.1,11737.0,6968.8,84421.29622,0.0,0.0
2021-11-01,7950,2106.8,16278.0,13835.1,140133.17592,0.0,0.0
2021-11-02,9630,2316.5,16726.7,13474.300000000001,141965.58584999997,0.0,0.0
2021-11-03,8470,1926.1000000000001,16571.0,13994.0,128599.11377,0.0,0.0
2021-11-04,8550,2043.8,16897.8,13971.800000000001,123136.96076,0.0,0.0
2021-11-05,7180,1921.5,16568.9,10840.2,107684.69232,0.0,0.0
2021-11-06,5930,1185.8,16149.6,7407.0,84974.51678,0.0,0.0
2021-11-07,4720,1188.1,12917.6,6610.1,76180.76387000001,0.0,0.0
2021-11-08,6580,2078.1,14879.099999999999,12666.6,108430.03362999999,0.0,0.0
2021-11-09,6750,1678.8,12083.0,13881.800000000001,115587.98366999999,0.0,0.0
2021-11-10,6960,2192.2,12139.9,11967.8,101874.25475,0.0,0.0
2021-11-11,7080,1543.3,12920.599999999999,11607.4,79950.07336,0.0,0.0
2021-11-12,6240,1260.4,14134.8,10153.5,66571.47953,0.0,0.0
2021-11-13,4170,1295.0,11405.699999999999,6635.1,54076.43118,0.0,0.0
2021-11-14,4100,1107.3,10603.4,7929.2,49081.84993,0.0,0.0
2021-11-15,5490,1859.1999999999998,13323.599999999999,15443.4,64936.90003,0.0,0.0
2021-11-16,6310,2303.3,14818.199999999999,15466.300000000001,72690.12588,0.0,0.0
2021-11-17,6440,1898.4,16408.699999999997,11432.5,94471.94243,0.0,0.0
2021-11-18,6850,1701.3,13949.2,12488.199999999999,100312.56258000001,0.0,0.0
2021-11-19,6220,1783.4,13657.4,12021.6,100636.03728,0.0,0.0
2021-11-20,6140,1360.1999999999998,11516.7,6524.2,88268.08426999999,0.0,0.0
2021-11-21,4870,1147.6,10543.0,6730.599999999999,77606.07612,0.0,0.0
2021-11-22,6540,1856.3,16239.6,12452.4,117289.52481,0.0,0.0
2021-11-23,6560,1785.1,15745.800000000001,12126.800000000001,132958.56651000003,0.0,0.0
2021-11-24,6620,1532.2,16179.5,9532.5,105676.04334,0.0,0.0
2021-11-25,4150,1112.4,10022.7,4656.6,72024.93424,0.0,0.0
2021-11-26,5120,1828.1999999999998,14857.5,7299.6,98366.56739999999,0.0,0.0
2021-11-27,5490,1411.5,14133.900000000001,6284.700000000001,97005.19557,0.0,0.0
2021-11-28,5040,1608.0,19119.199999999997,6060.900000000001,93663.90776,0.0,0.0
2021-11-29,6830,2286.3,22897.5,12090.1,139881.34429,0.0,0.0
2021-11-30,7550,2300.1,23437.0,12479.9,155258.64323000002,0.0,0.0
2021-12-01,6970,1641.1,15276.6,13070.5,135628.23887,0.0,0.0
2021-12-02,6700,2015.9,17514.199999999997,12477.7,121595.30944,0.0,0.0
2021-12-03,6920,2315.8,17386.2,11434.8,118713.17220999999,0.0,0.0
2021-12-04,5160,1732.3,15340.699999999999,7073.6,89095.29502000002,0.0,0.0
2021-12-05,4830,1177.2,11463.7,6204.5,88456.49036000001,0.0,0.0
2021-12-06,6380,2283.7,16199.399999999998,11177.3,138529.10377,0.0,0.0
2021-12-07,7030,2532.2,14909.3,11781.300000000001,139862.86574,0.0,0.0
2021-12-08,6550,2337.8,15622.2,12410.9,127376.41566,0.0,0.0
2021-12-09,6250,1918.1999999999998,19641.300000000003,10781.199999999999,137216.49464,0.0,0.0
2021-12-10,6140,1710.1000000000001,15642.7,10762.5,116393.65955000001,0.0,0.0
2021-12-11,4850,1480.1,6981.3,6450.700000000001,98536.88626999999,0.0,0.0
2021-12-12,4440,1678.3,8012.3,6753.400000000001,90985.69245999999,0.0,0.0
2021-12-13,5870,2433.8999999999996,12360.0,10780.699999999999,139007.18067,0.0,0.0
2021-12-14,6700,1955.3,16463.300000000003,10998.0,145259.76131,0.0,0.0
2021-12-15,6350,1755.1000000000001,18285.5,10703.0,128842.33598999999,0.0,0.0
2021-12-16,6400,2038.0,17344.8,11324.400000000001,135051.35484,0.0,0.0
2021-12-17,5630,1244.0,14559.9,11180.1,103371.60533,0.0,0.0
2021-12-18,4790,0.0,10575.1,7293.099999999999,76946.26147999999,0.0,0.0
2021-12-19,4140,0.0,11135.2,6646.2,80265.91330000001,0.0,0.0
2021-12-20,5810,0.0,19498.4,10358.099999999999,120287.55876000001,0.0,0.0
2021-12-21,5950,0.0,20073.899999999998,12112.0,110448.14381000001,0.0,5485.7
2021-12-22,6140,0.0,18071.600000000002,11882.6,105846.39306,0.0,5057.099999999999
2021-12-23,5490,0.0,19080.0,9199.8,94987.11903,0.0,5411.2
2021-12-24,4740,0.0,19433.0,5618.9,69509.66307000001,0.0,5417.3
2021-12-25,3350,0.0,13354.8,4850.299999999999,56110.847949999996,0.0,5500.0
2021-12-26,3850,0.0,18427.4,6593.6,66637.01652,0.0,5174.599999999999
2021-12-27,5670,0.0,24346.5,10963.099999999999,131583.23687,0.0,5500.0
2021-12-28,7170,1183.7,28486.6,11554.7,132686.21302,0.0,5500.0
2021-12-29,6990,2051.3999999999996,26712.000000000004,11949.0,132722.28329,0.0,5256.7
2021-12-30,6670,1708.1,27915.9,11416.5,126475.2327,0.0,5500.0
2021-12-31,5580,1389.0,24562.5,9263.300000000001,103195.77762000001,0.0,1420.1999999999998
2022-01-01,4600,1426.6,18323.2,8047.7,95182.97349,0.0,570.9
2022-01-02,4730,1596.1,18543.1,6762.200000000001,90785.04514,0.0,524.4
2022-01-03,6880,2652.2,39557.0,13735.2,129451.27120000002,0.0,13338.900000000001
2022-01-04,7750,2580.8,42122.5,12757.5,129546.93075,0.0,16347.2
2022-01-05,7110,1910.6,32218.999999999996,12851.900000000001,150785.79405,0.0,16500.0
2022-01-06,7460,2598.3,13377.900000000001,12270.5,146273.50658,0.0,6017.9
2022-01-07,6590,1801.8000000000002,12242.900000000001,9554.5,115819.43759,0.0,16500.0
2022-01-08,5940,1293.6,11699.300000000001,7307.0,107575.43931,0.0,16500.0
